country,location_name,timezone,last_updated,travel_safety
Kenya,Nairobi,Africa/Nairobi,2024-12-25 13:15,Safe
Kiribati,Tarawa,Pacific/Tarawa,2024-12-25 21:45,Caution
Kuwait,Kuwait City,Asia/Kuwait,2024-12-25 13:15,Unsafe
Kyrghyzstan,Bishkek,Asia/Bishkek,2024-12-25 16:15,Caution
Indonesia,Laos,Asia/Jakarta,2024-12-25 16:45,Unsafe
Latvia,Riga,Europe/Riga,2024-12-25 12:15,Caution
Lebanon,Beirut,Asia/Beirut,2024-12-25 11:45,Caution
Lesotho,Maseru,Africa/Johannesburg,2024-12-25 11:45,Caution
Liberia,Monrovia,Africa/Monrovia,2024-12-25 10:15,Unsafe
Thailand,Nan,Asia/Bangkok,2024-12-25 17:15,Caution
Liechtenstein,Vaduz,Europe/Vaduz,2024-12-25 11:15,Caution
Lithuania,Vilnius,Europe/Vilnius,2024-12-25 12:15,Caution
Luxembourg,Luxembourg,Europe/Luxembourg,2024-12-25 11:15,Unsafe
Madagascar,Antananarivo,Indian/Antananarivo,2024-12-25 12:45,Safe
Malawi,Lilongwe,Africa/Blantyre,2024-12-25 12:15,Safe
Malaysia,Kuala Lumpur,Asia/Kuala_Lumpur,2024-12-25 18:15,Caution
Maldives,Dhidhdhoo,Indian/Maldives,2024-12-25 15:15,Safe
Mali,Bamako,Africa/Bamako,2024-12-25 10:15,Caution
Malta,Valletta,Europe/Malta,2024-12-25 11:15,Safe
Marshall Islands,Majuro,Pacific/Majuro,2024-12-25 22:15,Caution
Mauritania,Nouakchott,Africa/Nouakchott,2024-12-25 09:45,Caution
Mauritius,Port Louis,Indian/Mauritius,2024-12-25 14:15,Safe
Mexico,Mexico City,America/Mexico_City,2024-12-25 04:45,Unsafe
Micronesia,Palikir,Pacific/Pohnpei,2024-12-25 21:15,Caution
Iran,Chi Chi Khvar,Asia/Tehran,2024-12-25 13:45,Safe
Monaco,Monaco,Europe/Monaco,2024-12-25 10:45,Safe
Mongolia,Ulaanbaatar,Asia/Ulaanbaatar,2024-12-25 18:15,Unsafe
Montenegro,Podgorica,Europe/Podgorica,2024-12-25 11:15,Safe
Morocco,Rabat,Africa/Casablanca,2024-12-25 11:15,Caution
Mozambique,Maputo,Africa/Maputo,2024-12-25 11:45,Safe
Myanmar,Yangon,Asia/Yangon,2024-12-25 16:45,Caution
Namibia,Windhoek,Africa/Windhoek,2024-12-25 12:15,Safe
Turkey,Yaren,Europe/Istanbul,2024-12-25 12:45,Caution
Nepal,Kathmandu,Asia/Kathmandu,2024-12-25 15:30,Caution
Netherlands,Amsterdam,Europe/Amsterdam,2024-12-25 11:45,Unsafe
New Zealand,Wellington,Pacific/Auckland,2024-12-25 23:15,Caution
Nicaragua,Managua,America/Managua,2024-12-25 04:15,Caution
Niger,Niamey,Africa/Niamey,2024-12-25 11:15,Caution
Nigeria,Abuja,Africa/Lagos,2024-12-25 11:15,Unsafe
North Korea,Pyongyang,Asia/Pyongyang,2024-12-25 19:15,Caution
Macedonia,Skopje,Europe/Skopje,2024-12-25 11:15,Caution
Norway,Oslo,Europe/Oslo,2024-12-25 10:45,Unsafe
Oman,Muscat,Asia/Muscat,2024-12-25 14:15,Caution
Pakistan,Islamabad,Asia/Karachi,2024-12-25 15:15,Unsafe
Palau,Airai,Pacific/Palau,2024-12-25 19:15,Caution
Bolivia,National,America/La_Paz,2024-12-25 05:45,Caution
Panama,Panama City,America/Panama,2024-12-25 04:45,Unsafe
Papua New Guinea,Port Moresby,Pacific/Port_Moresby,2024-12-25 20:15,Caution
Paraguay,Aurora,America/Argentina/Cordoba,2024-12-25 07:15,Unsafe
Peru,Lima,America/Lima,2024-12-25 04:45,Caution
Philippines,Manila,Asia/Manila,2024-12-25 18:15,Unsafe
Poland,Warsaw,Europe/Warsaw,2024-12-25 11:15,Unsafe
Portugal,Lisbon,Europe/Lisbon,2024-12-25 10:15,Caution
Qatar,Doha,Asia/Qatar,2024-12-25 13:15,Unsafe
Romania,Bucharest,Europe/Bucharest,2024-12-25 12:15,Unsafe
Russia,Moscow,Europe/Moscow,2024-12-25 13:15,Unsafe
Rwanda,Kigali,Africa/Kigali,2024-12-25 12:15,Caution
Saint Kitts and Nevis,Basseterre,America/St_Kitts,2024-12-25 05:45,Caution
Saint Lucia,Castries,America/St_Lucia,2024-12-25 06:15,Unsafe
Saint Vincent and the Grenadines,Kingstown,America/St_Vincent,2024-12-25 06:15,Unsafe
Samoa,Apia,Pacific/Apia,2024-12-25 23:15,Safe
San Marino,San Marino,Europe/Rome,2024-12-25 10:45,Caution
Belgium,'S Gravenjansdijk,Europe/Brussels,2024-12-25 11:15,Unsafe
Saudi Arabia,Riyadh,Asia/Riyadh,2024-12-25 13:15,Unsafe
Senegal,Dakar,Africa/Dakar,2024-12-25 10:15,Caution
Serbia,Belgrade,Europe/Belgrade,2024-12-25 11:15,Unsafe
Seychelles Islands,Victoria,Indian/Mahe,2024-12-25 14:45,Caution
Sierra Leone,Freetown,Africa/Freetown,2024-12-25 09:45,Unsafe
Singapore,Singapore,Asia/Singapore,2024-12-25 18:15,Caution
Slovakia,Bratislava,Europe/Bratislava,2024-12-25 11:15,Caution
Slovenia,Ljubljana,Europe/Ljubljana,2024-12-25 10:45,Caution
Solomon Islands,Honiara,Pacific/Guadalcanal,2024-12-25 21:15,Caution
Somalia,Mogadishu,Africa/Mogadishu,2024-12-25 13:15,Caution
South Africa,Pretoria,Africa/Johannesburg,2024-12-25 12:15,Safe
South Korea,Seoul,Asia/Seoul,2024-12-25 19:15,Unsafe
Sudan,Juba,Africa/Khartoum,2024-12-25 12:45,Caution
Spain,Madrid,Europe/Madrid,2024-12-25 11:15,Caution
Sri Lanka,Colombo,Asia/Colombo,2024-12-25 15:45,Caution
Sudan,Khartoum,Africa/Khartoum,2024-12-25 12:15,Caution
Suriname,Paramaribo,America/Paramaribo,2024-12-25 07:15,Unsafe
Sweden,Stockholm,Europe/Stockholm,2024-12-25 10:45,Unsafe
Switzerland,Bern,Europe/Zurich,2024-12-25 10:45,Caution
Syria,Damascus,Asia/Damascus,2024-12-25 12:45,Caution
Tajikistan,Dushanbe,Asia/Dushanbe,2024-12-25 15:15,Caution
Tanzania,Dodoma,Africa/Dar_es_Salaam,2024-12-25 13:15,Safe
Thailand,Bangkok,Asia/Bangkok,2024-12-25 18:00,Unsafe
Timor-Leste,Dili,Asia/Dili,2024-12-25 19:15,Caution
Vietnam,Ban Lom,Asia/Bangkok,2024-12-25 18:00,Unsafe
Tonga,Nuku`Aloia,Pacific/Tongatapu,2024-12-25 23:15,Unsafe
Trinidad and Tobago,Port Of Spain,America/Port_of_Spain,2024-12-25 05:45,Caution
Tunisia,Tunis,Africa/Tunis,2024-12-25 11:15,Caution
Turkey,Ankara,Europe/Istanbul,2024-12-25 12:45,Caution
Turkmenistan,Ashgabat,Asia/Ashgabat,2024-12-25 15:15,Caution
Tuvalu,Funafuti,Pacific/Funafuti,2024-12-25 22:15,Safe
Uganda,Kampala,Africa/Kampala,2024-12-25 13:15,Caution
Ukraine,Kyiv,Europe/Kiev,2024-12-25 12:15,Caution
United Arab Emirates,Abu Dhabi,Asia/Dubai,2024-12-25 14:15,Unsafe
United Kingdom,London,Europe/London,2024-12-25 10:15,Unsafe
United States of America,Washington Harbor,America/Los_Angeles,2024-12-25 02:15,Caution
Uruguay,Montevideo,America/Montevideo,2024-12-25 07:15,Caution
Uzbekistan,Tashkent,Asia/Tashkent,2024-12-25 15:15,Unsafe
Vanuatu,Port Vila,Pacific/Efate,2024-12-25 21:15,Caution
Venezuela,Caracas,America/Caracas,2024-12-25 06:15,Unsafe
Vietnam,Hanoi,Asia/Bangkok,2024-12-25 17:15,Unsafe
Yemen,Sanaa,Asia/Aden,2024-12-25 13:15,Caution
Zambia,Lusaka,Africa/Lusaka,2024-12-25 11:45,Safe
Zimbabwe,Harare,Africa/Harare,2024-12-25 12:15,Safe
Afghanistan,Kabul,Asia/Kabul,2024-12-26 14:45,Caution
Albania,Tirana,Europe/Tirane,2024-12-26 11:15,Safe
Algeria,Algiers,Africa/Algiers,2024-12-26 10:45,Caution
Andorra,Andorra La Vella,Europe/Andorra,2024-12-26 11:15,Caution
Angola,Luanda,Africa/Luanda,2024-12-26 11:15,Caution
Antigua and Barbuda,Saint John's,America/Antigua,2024-12-26 06:15,Caution
Argentina,Buenos Aires,America/Argentina/Buenos_Aires,2024-12-26 07:30,Safe
Armenia,Yerevan,Asia/Yerevan,2024-12-26 14:30,Caution
Australia,Canberra,Australia/Sydney,2024-12-26 20:45,Caution
Austria,Vienna,Europe/Vienna,2024-12-26 12:00,Caution
Azerbaijan,Baku,Asia/Baku,2024-12-26 13:45,Caution
Bahamas,Nassau,America/Nassau,2024-12-26 05:15,Caution
Bahrain,Manama,Asia/Bahrain,2024-12-26 13:30,Unsafe
Bangladesh,Dhaka,Asia/Dhaka,2024-12-26 16:30,Unsafe
Barbados,Bridgetown,America/Barbados,2024-12-26 06:30,Caution
Belarus,Minsk,Europe/Minsk,2024-12-26 13:15,Caution
Belgium,Brussels,Europe/Brussels,2024-12-26 10:45,Unsafe
Belize,Belmopan,America/Belize,2024-12-26 04:30,Unsafe
Benin,Porto-Novo,Africa/Porto-Novo,2024-12-26 10:45,Unsafe
Bhutan,Thimphu,Asia/Thimphu,2024-12-26 16:30,Safe
Bolivia,Sucre,America/La_Paz,2024-12-26 06:30,Caution
Bosnia and Herzegovina,Sarajevo,Europe/Sarajevo,2024-12-26 11:30,Unsafe
Botswana,Gaborone,Africa/Gaborone,2024-12-26 12:15,Safe
Brazil,Bras,America/Manaus,2024-12-26 05:45,Unsafe
Brunei Darussalam,Bandar Seri Begawan,Asia/Brunei,2024-12-26 18:30,Caution
Bulgaria,Sofia,Europe/Sofia,2024-12-26 11:45,Caution
Burkina Faso,Ouagadougou,Africa/Ouagadougou,2024-12-26 10:30,Unsafe
Burundi,Bujumbura,Africa/Bujumbura,2024-12-26 12:30,Unsafe
Madagascar,Ivory,Indian/Antananarivo,2024-12-26 13:30,Safe
Cape Verde,Praia,Atlantic/Cape_Verde,2024-12-26 09:30,Caution
Cambodia,Phnom Penh,Asia/Phnom_Penh,2024-12-26 17:30,Safe
Cameroon,Ngaoundere,Africa/Douala,2024-12-26 11:30,Caution
Canada,Ottawa,America/Toronto,2024-12-26 05:30,Unsafe
Central African Republic,Bangui,Africa/Bangui,2024-12-26 11:30,Caution
Chad,N'djamena,Africa/Douala,2024-12-26 11:30,Caution
Chile,Santiago,America/Santiago,2024-12-26 07:30,Caution
China,Beijing,Asia/Shanghai,2024-12-26 18:30,Unsafe
Bulgaria,Bogot,Europe/Sofia,2024-12-26 11:45,Unsafe
Comoros,Moroni,Indian/Comoro,2024-12-26 13:30,Caution
Congo,Brazzaville,Africa/Brazzaville,2024-12-26 11:15,Caution
Costa Rica,San Ignacio,America/Costa_Rica,2024-12-26 04:15,Unsafe
Croatia,Zagreb,Europe/Zagreb,2024-12-26 11:30,Caution
Cuba,Havana,America/Havana,2024-12-26 05:15,Unsafe
Cyprus,Nicosia,Asia/Famagusta,2024-12-26 12:30,Caution
Czech Republic,Prague,Europe/Prague,2024-12-26 11:30,Caution
Democratic Republic of Congo,Kinshasa,Africa/Brazzaville,2024-12-26 11:15,Caution
Denmark,Copenhagen,Europe/Copenhagen,2024-12-26 11:30,Caution
Djibouti,Djibouti,Africa/Djibouti,2024-12-26 13:30,Caution
Dominica,Roseau,America/Dominica,2024-12-26 06:30,Caution
Dominican Republic,Santo Domingo,America/Santo_Domingo,2024-12-26 06:30,Unsafe
Ecuador,Quito,America/Guayaquil,2024-12-26 05:30,Unsafe
Egypt,Cairo,Africa/Cairo,2024-12-26 12:15,Unsafe
El Salvador,San Salvador,America/El_Salvador,2024-12-26 04:30,Unsafe
Equatorial Guinea,Malabo,Africa/Malabo,2024-12-26 11:30,Caution
Eritrea,Asmara,Africa/Asmara,2024-12-26 13:30,Caution
Estonia,Tallinn,Europe/Tallinn,2024-12-26 11:45,Caution
Swaziland,Mbabane,Africa/Mbabane,2024-12-26 12:30,Caution
Ethiopia,Addis Ababa,Africa/Addis_Ababa,2024-12-26 13:15,Caution
Fiji Islands,Suva,Pacific/Fiji,2024-12-26 21:45,Caution
Finland,Helsinki,Europe/Helsinki,2024-12-26 12:30,Unsafe
France,Paris,Europe/Paris,2024-12-26 11:30,Caution
Gabon,Libreville,Africa/Libreville,2024-12-26 10:45,Caution
Gambia,Banjul,Africa/Banjul,2024-12-26 10:30,Caution
Georgia,Tbilisi,Asia/Tbilisi,2024-12-26 14:30,Caution
Germany,Berlin,Europe/Berlin,2024-12-26 11:30,Caution
Ghana,Accra,Africa/Accra,2024-12-26 10:15,Unsafe
Greece,Athens,Europe/Athens,2024-12-26 12:30,Caution
Grenada,Saint George's,America/Grenada,2024-12-26 06:30,Caution
Guatemala,Guatemala City,America/Guatemala,2024-12-26 04:30,Caution
Guinea,Conakry,Africa/Conakry,2024-12-26 09:45,Unsafe
Guinea-Bissau,Bissau,Africa/Bissau,2024-12-26 10:30,Unsafe
Guyana,Georgetown,America/Guyana,2024-12-26 06:15,Caution
Haiti,Port-Au-Prince,America/Port-au-Prince,2024-12-26 05:30,Unsafe
Vatican City,Vatican City,Europe/Rome,2024-12-26 11:30,Safe
Honduras,Tegucigalpa,America/Tegucigalpa,2024-12-26 04:30,Unsafe
Hungary,Budapest,Europe/Budapest,2024-12-26 11:30,Caution
Iceland,Vestmannaeyjar,Atlantic/Reykjavik,2024-12-26 10:30,Unsafe
India,New Delhi,Asia/Kolkata,2024-12-26 16:00,Unsafe
Indonesia,Jakarta,Asia/Jakarta,2024-12-26 17:30,Caution
Iran,Tehran,Asia/Tehran,2024-12-26 13:15,Unsafe
Iraq,Baghdad,Asia/Baghdad,2024-12-26 13:30,Unsafe
Ireland,Dublin,Europe/Dublin,2024-12-26 10:30,Unsafe
Israel,Jerusalem,Asia/Jerusalem,2024-12-26 12:30,Caution
Italy,Rome,Europe/Rome,2024-12-26 11:30,Safe
Jamaica,Port Royal,America/Jamaica,2024-12-26 04:45,Unsafe
Japan,Tokyo,Asia/Tokyo,2024-12-26 19:30,Unsafe
Jordan,Amman,Asia/Amman,2024-12-26 12:45,Caution
Kazakhstan,Astana,Asia/Almaty,2024-12-26 15:30,Caution
Kenya,Nairobi,Africa/Nairobi,2024-12-26 12:45,Caution
Kiribati,Tarawa,Pacific/Tarawa,2024-12-26 22:30,Caution
Kuwait,Kuwait City,Asia/Kuwait,2024-12-26 12:45,Unsafe
Kyrghyzstan,Bishkek,Asia/Bishkek,2024-12-26 16:30,Caution
Indonesia,Laos,Asia/Jakarta,2024-12-26 17:30,Caution
Latvia,Riga,Europe/Riga,2024-12-26 12:15,Unsafe
Lebanon,Beirut,Asia/Beirut,2024-12-26 12:30,Caution
Lesotho,Maseru,Africa/Johannesburg,2024-12-26 12:30,Caution
Liberia,Monrovia,Africa/Monrovia,2024-12-26 10:30,Unsafe
Thailand,Nan,Asia/Bangkok,2024-12-26 17:30,Caution
Liechtenstein,Vaduz,Europe/Vaduz,2024-12-26 12:00,Safe
Lithuania,Vilnius,Europe/Vilnius,2024-12-26 12:30,Unsafe
Luxembourg,Luxembourg,Europe/Luxembourg,2024-12-26 11:30,Caution
Madagascar,Antananarivo,Indian/Antananarivo,2024-12-26 13:00,Safe
Malawi,Lilongwe,Africa/Blantyre,2024-12-26 12:30,Safe
Malaysia,Kuala Lumpur,Asia/Kuala_Lumpur,2024-12-26 18:30,Caution
Maldives,Dhidhdhoo,Indian/Maldives,2024-12-26 15:30,Safe
Mali,Bamako,Africa/Bamako,2024-12-26 10:30,Caution
Malta,Valletta,Europe/Malta,2024-12-26 11:30,Safe
Marshall Islands,Majuro,Pacific/Majuro,2024-12-26 23:00,Caution
Mauritania,Nouakchott,Africa/Nouakchott,2024-12-26 10:00,Caution
Mauritius,Port Louis,Indian/Mauritius,2024-12-26 14:30,Safe
Mexico,Mexico City,America/Mexico_City,2024-12-26 04:00,Unsafe
Micronesia,Palikir,Pacific/Pohnpei,2024-12-26 21:30,Unsafe
Iran,Chi Chi Khvar,Asia/Tehran,2024-12-26 14:00,Safe
Monaco,Monaco,Europe/Monaco,2024-12-26 11:30,Safe
Mongolia,Ulaanbaatar,Asia/Ulaanbaatar,2024-12-26 18:00,Unsafe
Montenegro,Podgorica,Europe/Podgorica,2024-12-26 12:00,Safe
Morocco,Rabat,Africa/Casablanca,2024-12-26 11:00,Caution
Mozambique,Maputo,Africa/Maputo,2024-12-26 12:30,Safe
Myanmar,Yangon,Asia/Yangon,2024-12-26 16:30,Caution
Namibia,Windhoek,Africa/Windhoek,2024-12-26 12:30,Safe
Turkey,Yaren,Europe/Istanbul,2024-12-26 13:00,Caution
Nepal,Kathmandu,Asia/Kathmandu,2024-12-26 16:45,Caution
Netherlands,Amsterdam,Europe/Amsterdam,2024-12-26 10:45,Caution
New Zealand,Wellington,Pacific/Auckland,2024-12-26 23:30,Unsafe
Nicaragua,Managua,America/Managua,2024-12-26 04:30,Caution
Niger,Niamey,Africa/Niamey,2024-12-26 11:00,Caution
Nigeria,Abuja,Africa/Lagos,2024-12-26 11:30,Unsafe
North Korea,Pyongyang,Asia/Pyongyang,2024-12-26 19:00,Caution
Macedonia,Skopje,Europe/Skopje,2024-12-26 11:30,Caution
Norway,Oslo,Europe/Oslo,2024-12-26 11:30,Unsafe
Oman,Muscat,Asia/Muscat,2024-12-26 14:00,Caution
Pakistan,Islamabad,Asia/Karachi,2024-12-26 15:30,Unsafe
Palau,Airai,Pacific/Palau,2024-12-26 19:30,Caution
Bolivia,National,America/La_Paz,2024-12-26 06:30,Unsafe
Panama,Panama City,America/Panama,2024-12-26 05:30,Unsafe
Papua New Guinea,Port Moresby,Pacific/Port_Moresby,2024-12-26 20:00,Caution
Paraguay,Aurora,America/Argentina/Cordoba,2024-12-26 07:00,Safe
Peru,Lima,America/Lima,2024-12-26 05:30,Caution
Philippines,Manila,Asia/Manila,2024-12-26 18:00,Caution
Poland,Warsaw,Europe/Warsaw,2024-12-26 11:00,Unsafe
Portugal,Lisbon,Europe/Lisbon,2024-12-26 10:00,Caution
Qatar,Doha,Asia/Qatar,2024-12-26 13:00,Caution
Romania,Bucharest,Europe/Bucharest,2024-12-26 12:00,Caution
Russia,Moscow,Europe/Moscow,2024-12-26 13:30,Unsafe
Rwanda,Kigali,Africa/Kigali,2024-12-26 12:30,Caution
Saint Kitts and Nevis,Basseterre,America/St_Kitts,2024-12-26 06:30,Caution
Saint Lucia,Castries,America/St_Lucia,2024-12-26 06:30,Caution
Saint Vincent and the Grenadines,Kingstown,America/St_Vincent,2024-12-26 06:30,Safe
Samoa,Apia,Pacific/Apia,2024-12-26 23:30,Safe
San Marino,San Marino,Europe/Rome,2024-12-26 11:15,Caution
Belgium,'S Gravenjansdijk,Europe/Brussels,2024-12-26 11:15,Caution
Saudi Arabia,Riyadh,Asia/Riyadh,2024-12-26 14:00,Unsafe
Senegal,Dakar,Africa/Dakar,2024-12-26 10:30,Caution
Serbia,Belgrade,Europe/Belgrade,2024-12-26 11:30,Caution
Seychelles Islands,Victoria,Indian/Mahe,2024-12-26 14:30,Caution
Sierra Leone,Freetown,Africa/Freetown,2024-12-26 10:00,Caution
Singapore,Singapore,Asia/Singapore,2024-12-26 18:30,Caution
Slovakia,Bratislava,Europe/Bratislava,2024-12-26 11:30,Caution
Slovenia,Ljubljana,Europe/Ljubljana,2024-12-26 11:30,Caution
Solomon Islands,Honiara,Pacific/Guadalcanal,2024-12-26 21:30,Caution
Somalia,Mogadishu,Africa/Mogadishu,2024-12-26 13:30,Caution
South Africa,Pretoria,Africa/Johannesburg,2024-12-26 12:00,Caution
South Korea,Seoul,Asia/Seoul,2024-12-26 19:30,Caution
Sudan,Juba,Africa/Khartoum,2024-12-26 12:00,Caution
Spain,Madrid,Europe/Madrid,2024-12-26 11:30,Caution
Sri Lanka,Colombo,Asia/Colombo,2024-12-26 16:00,Caution
Sudan,Khartoum,Africa/Khartoum,2024-12-26 12:00,Caution
Suriname,Paramaribo,America/Paramaribo,2024-12-26 07:30,Unsafe
Sweden,Stockholm,Europe/Stockholm,2024-12-26 11:30,Caution
Switzerland,Bern,Europe/Zurich,2024-12-26 11:30,Caution
Syria,Damascus,Asia/Damascus,2024-12-26 13:30,Caution
Tajikistan,Dushanbe,Asia/Dushanbe,2024-12-26 15:30,Caution
Tanzania,Dodoma,Africa/Dar_es_Salaam,2024-12-26 13:00,Safe
Thailand,Bangkok,Asia/Bangkok,2024-12-26 17:30,Caution
Timor-Leste,Dili,Asia/Dili,2024-12-26 19:30,Caution
Vietnam,Ban Lom,Asia/Bangkok,2024-12-26 17:30,Unsafe
Tonga,Nuku`Aloia,Pacific/Tongatapu,2024-12-26 23:00,Unsafe
Trinidad and Tobago,Port Of Spain,America/Port_of_Spain,2024-12-26 06:30,Caution
Tunisia,Tunis,Africa/Tunis,2024-12-26 11:30,Safe
Turkey,Ankara,Europe/Istanbul,2024-12-26 13:30,Caution
Turkmenistan,Ashgabat,Asia/Ashgabat,2024-12-26 15:30,Caution
Tuvalu,Funafuti,Pacific/Funafuti,2024-12-26 22:30,Caution
Uganda,Kampala,Africa/Kampala,2024-12-26 13:30,Caution
Ukraine,Kyiv,Europe/Kiev,2024-12-26 12:15,Caution
United Arab Emirates,Abu Dhabi,Asia/Dubai,2024-12-26 14:30,Unsafe
United Kingdom,London,Europe/London,2024-12-26 10:30,Unsafe
United States of America,Washington Harbor,America/Los_Angeles,2024-12-26 02:30,Caution
Uruguay,Montevideo,America/Montevideo,2024-12-26 07:30,Caution
Uzbekistan,Tashkent,Asia/Tashkent,2024-12-26 15:00,Unsafe
Vanuatu,Port Vila,Pacific/Efate,2024-12-26 22:00,Safe
Venezuela,Caracas,America/Caracas,2024-12-26 07:00,Unsafe
Vietnam,Hanoi,Asia/Bangkok,2024-12-26 17:00,Unsafe
Yemen,Sanaa,Asia/Aden,2024-12-26 13:30,Caution
Zambia,Lusaka,Africa/Lusaka,2024-12-26 12:30,Safe
Zimbabwe,Harare,Africa/Harare,2024-12-26 12:30,Safe
Afghanistan,Kabul,Asia/Kabul,2024-12-27 15:00,Caution
Albania,Tirana,Europe/Tirane,2024-12-27 11:30,Caution
Algeria,Algiers,Africa/Algiers,2024-12-27 11:45,Caution
Andorra,Andorra La Vella,Europe/Andorra,2024-12-27 11:00,Safe
Angola,Luanda,Africa/Luanda,2024-12-27 11:45,Caution
Antigua and Barbuda,Saint John's,America/Antigua,2024-12-27 06:45,Safe
Argentina,Buenos Aires,America/Argentina/Buenos_Aires,2024-12-27 07:00,Caution
Armenia,Yerevan,Asia/Yerevan,2024-12-27 14:00,Caution
Australia,Canberra,Australia/Sydney,2024-12-27 21:45,Safe
Austria,Vienna,Europe/Vienna,2024-12-27 11:00,Caution
Azerbaijan,Baku,Asia/Baku,2024-12-27 14:45,Caution
Bahamas,Nassau,America/Nassau,2024-12-27 05:30,Caution
Bahrain,Manama,Asia/Bahrain,2024-12-27 13:45,Unsafe
Bangladesh,Dhaka,Asia/Dhaka,2024-12-27 16:45,Unsafe
Barbados,Bridgetown,America/Barbados,2024-12-27 06:00,Caution
Belarus,Minsk,Europe/Minsk,2024-12-27 13:00,Unsafe
Belgium,Brussels,Europe/Brussels,2024-12-27 11:45,Unsafe
Belize,Belmopan,America/Belize,2024-12-27 04:30,Unsafe
Benin,Porto-Novo,Africa/Porto-Novo,2024-12-27 11:45,Unsafe
Bhutan,Thimphu,Asia/Thimphu,2024-12-27 16:45,Safe
Bolivia,Sucre,America/La_Paz,2024-12-27 07:15,Caution
Bosnia and Herzegovina,Sarajevo,Europe/Sarajevo,2024-12-27 11:45,Unsafe
Botswana,Gaborone,Africa/Gaborone,2024-12-27 12:00,Safe
Brazil,Bras,America/Manaus,2024-12-27 06:45,Unsafe
Brunei Darussalam,Bandar Seri Begawan,Asia/Brunei,2024-12-27 19:15,Unsafe
Bulgaria,Sofia,Europe/Sofia,2024-12-27 12:45,Caution
Burkina Faso,Ouagadougou,Africa/Ouagadougou,2024-12-27 10:45,Caution
Burundi,Bujumbura,Africa/Bujumbura,2024-12-27 12:45,Caution
Madagascar,Ivory,Indian/Antananarivo,2024-12-27 13:45,Safe
Cape Verde,Praia,Atlantic/Cape_Verde,2024-12-27 09:45,Caution
Cambodia,Phnom Penh,Asia/Phnom_Penh,2024-12-27 17:45,Caution
Cameroon,Ngaoundere,Africa/Douala,2024-12-27 11:45,Caution
Canada,Ottawa,America/Toronto,2024-12-27 05:45,Caution
Central African Republic,Bangui,Africa/Bangui,2024-12-27 11:00,Caution
Chad,N'djamena,Africa/Douala,2024-12-27 11:45,Unsafe
Chile,Santiago,America/Santiago,2024-12-27 07:45,Caution
China,Beijing,Asia/Shanghai,2024-12-27 18:45,Caution
Bulgaria,Bogot,Europe/Sofia,2024-12-27 12:45,Unsafe
Comoros,Moroni,Indian/Comoro,2024-12-27 14:15,Caution
Congo,Brazzaville,Africa/Brazzaville,2024-12-27 11:45,Caution
Costa Rica,San Ignacio,America/Costa_Rica,2024-12-27 04:00,Unsafe
Croatia,Zagreb,Europe/Zagreb,2024-12-27 11:30,Unsafe
Cuba,Havana,America/Havana,2024-12-27 05:45,Unsafe
Cyprus,Nicosia,Asia/Famagusta,2024-12-27 12:45,Caution
Czech Republic,Prague,Europe/Prague,2024-12-27 12:15,Unsafe
Democratic Republic of Congo,Kinshasa,Africa/Brazzaville,2024-12-27 11:45,Caution
Denmark,Copenhagen,Europe/Copenhagen,2024-12-27 11:45,Unsafe
Djibouti,Djibouti,Africa/Djibouti,2024-12-27 13:00,Caution
Dominica,Roseau,America/Dominica,2024-12-27 06:45,Safe
Dominican Republic,Santo Domingo,America/Santo_Domingo,2024-12-27 06:45,Unsafe
Ecuador,Quito,America/Guayaquil,2024-12-27 05:45,Unsafe
Egypt,Cairo,Africa/Cairo,2024-12-27 12:00,Unsafe
El Salvador,San Salvador,America/El_Salvador,2024-12-27 04:45,Caution
Equatorial Guinea,Malabo,Africa/Malabo,2024-12-27 11:45,Caution
Eritrea,Asmara,Africa/Asmara,2024-12-27 13:45,Caution
Estonia,Tallinn,Europe/Tallinn,2024-12-27 13:15,Unsafe
Swaziland,Mbabane,Africa/Mbabane,2024-12-27 12:45,Caution
Ethiopia,Addis Ababa,Africa/Addis_Ababa,2024-12-27 13:45,Caution
Fiji Islands,Suva,Pacific/Fiji,2024-12-27 22:30,Unsafe
Finland,Helsinki,Europe/Helsinki,2024-12-27 12:45,Unsafe
France,Paris,Europe/Paris,2024-12-27 11:00,Unsafe
Gabon,Libreville,Africa/Libreville,2024-12-27 11:00,Caution
Gambia,Banjul,Africa/Banjul,2024-12-27 10:00,Caution
Georgia,Tbilisi,Asia/Tbilisi,2024-12-27 14:45,Caution
Germany,Berlin,Europe/Berlin,2024-12-27 11:00,Caution
Ghana,Accra,Africa/Accra,2024-12-27 10:45,Unsafe
Greece,Athens,Europe/Athens,2024-12-27 12:45,Safe
Grenada,Saint George's,America/Grenada,2024-12-27 06:45,Caution
Guatemala,Guatemala City,America/Guatemala,2024-12-27 04:00,Unsafe
Guinea,Conakry,Africa/Conakry,2024-12-27 10:45,Caution
Guinea-Bissau,Bissau,Africa/Bissau,2024-12-27 10:45,Unsafe
Guyana,Georgetown,America/Guyana,2024-12-27 06:45,Unsafe
Haiti,Port-Au-Prince,America/Port-au-Prince,2024-12-27 05:00,Unsafe
Vatican City,Vatican City,Europe/Rome,2024-12-27 11:45,Caution
Honduras,Tegucigalpa,America/Tegucigalpa,2024-12-27 04:45,Unsafe
Hungary,Budapest,Europe/Budapest,2024-12-27 11:45,Caution
